text,score,magnitude
"b'$10,000 GIVEAWAY! $XVS \xf0\x9f\xa5\xb3\n\n\xe2\x9c\x85Visit https://t.co/oLTDVx9l8S \n\xe2\x9c\x85Quote this Post &amp; Share your Thoughts on $XVS\n\xe2\x9c\x85Add #NeoBenk #XVS $XVS $NBN #DeFi #BTC #ETH \n\nMust follow @NeoBenkPS &amp; @NeoBenkHQ &amp; @NeoBenkForGood +Tag 9 friends! to qualify. Ends 01/30. T&amp;Cs\xf0\x9f\x91\x87#GiveawayAlert #Giveaway'",0.0,0.8
"b'$10,000 GIVEAWAY! $XVS \xf0\x9f\xa5\xb3\n\n\xe2\x9c\x85Visit https://t.co/oLTDVx9l8S \n\xe2\x9c\x85Quote this Post &amp; Share your Thoughts on $XVS\n\xe2\x9c\x85Add #NeoBenk #XVS $XVS $NBN #DeFi #BTC #ETH \n\nMust follow @NeoBenkPS &amp; @NeoBenkHQ &amp; @NeoBenkForGood +Tag 9 friends! to qualify. Ends 01/30. T&amp;Cs\xf0\x9f\x91\x87#GiveawayAlert #Giveaway'",0.0,0.8
"b""\xf0\x9f\x9f\xaa\xf0\x9f\x9f\xa9\xf0\x9f\x9f\xaa GIVEAWAY \xf0\x9f\x9f\xaa\xf0\x9f\x9f\xa9\xf0\x9f\x9f\xaa\n\n\xf0\x9f\x93\xa2 I'm giving away $50 in $BTC \xf0\x9f\x92\xb0\n\nTo enter:\n- Follow @Victoriainshape\n- Retweet &amp; Like this tweet\n\nWinner will be picked in 4 days !\n\n$eth #bitcoin $link $dot $xrp $avax $rsr $icx $zil #binance $bnb $coti $rose #airdrop #crypto #ethereum #defi https://t.co/LTcR7bj5Vy""",0.2,1.9
"b'$10,000 GIVEAWAY! $XVS \xf0\x9f\xa5\xb3\n\n\xe2\x9c\x85Visit https://t.co/oLTDVx9l8S \n\xe2\x9c\x85Quote this Post &amp; Share your Thoughts on $XVS\n\xe2\x9c\x85Add #NeoBenk #XVS $XVS $NBN #DeFi #BTC #ETH \n\nMust follow @NeoBenkPS &amp; @NeoBenkHQ &amp; @NeoBenkForGood +Tag 9 friends! to qualify. Ends 01/30. T&amp;Cs\xf0\x9f\x91\x87#GiveawayAlert #Giveaway'",0.0,0.8
"b'$10,000 GIVEAWAY! $XVS \xf0\x9f\xa5\xb3\n\n\xe2\x9c\x85Visit https://t.co/oLTDVx9l8S \n\xe2\x9c\x85Quote this Post &amp; Share your Thoughts on $XVS\n\xe2\x9c\x85Add #NeoBenk #XVS $XVS $NBN #DeFi #BTC #ETH \n\nMust follow @NeoBenkPS &amp; @NeoBenkHQ &amp; @NeoBenkForGood +Tag 9 friends! to qualify. Ends 01/30. T&amp;Cs\xf0\x9f\x91\x87#GiveawayAlert #Giveaway'",0.0,0.8
b'Drinking Game Check List- #drinking #BEER #vodka #VodkaNation #Bitcoin #ETH #XRPnews #Litecoin #cryptocurrencies #PS5 #Xbox #checklist \n\nhttps://t.co/E25PREcSvr',0.2,0.4
b'Who\xe2\x80\x99s ready for #Chainlink to pull a 2017 #Ethereum?\xf0\x9f\x92\xb0\xf0\x9f\x9a\x80\xf0\x9f\x9a\x80',0.0,0.0
b'So much hate tweets for $NU. I still hold a bag and will continue to hold it. Patience is the key for any investment. \n\n#Bitcoin #ETH $ALGO $SNX $CVC $NU $LRC $FIL',0.1,2.0
b'I am partnering with myself to #giveaway $100 #BNB or $DVT to a random person who does the following:\n\n \xf0\x9f\xa4\x8c Like + Retweet\n\xf0\x9f\xa4\xa8Tag 3 friends \n \xe2\x9c\x8aFollow @DeVaultCrypto + @Decentralizd (me)\n \nGood luck! #BinanceSmartChain #BSC $BSC $BNB #Bitcoin $ETH #ETH\n\n\xf0\x9f\x91\x89 *Ends Thursday 1/28 https://t.co/SnIsv6RYDN',0.2,1.8
b'BitCoinSV @channelBSV live with @justicemate\n\n#bitcoin #btc #eth #fintech https://t.co/UkgWse3UoQ',0.0,0.1
"b'Ethereum ETH Current Price:\n$1,251.67\n1 Hour: -0.57% | 24 Hours: -0.94% | 7 Days: -0.73%\n#eth #ethereum'",0.0,0.0
"b'#Ethereum current price is $1,251.27 USD with a 24-hour trading volume of $27,719,384,410 USD. Ethereum is down 0.93% in the last 24 hours.'",-0.2,0.5
"b'$10,000 GIVEAWAY! $XVS \xf0\x9f\xa5\xb3\n\n\xe2\x9c\x85Visit https://t.co/oLTDVx9l8S \n\xe2\x9c\x85Quote this Post &amp; Share your Thoughts on $XVS\n\xe2\x9c\x85Add #NeoBenk #XVS $XVS $NBN #DeFi #BTC #ETH \n\nMust follow @NeoBenkPS &amp; @NeoBenkHQ &amp; @NeoBenkForGood +Tag 9 friends! to qualify. Ends 01/30. T&amp;Cs\xf0\x9f\x91\x87#GiveawayAlert #Giveaway'",0.0,0.8
"b'Check out my Gig, where I will provide Crypto Signals and Portfolio Management, starting from 10$! \n\n5+ signals per week!\n\nhttps://t.co/kEMmhqE9xv\n\n#BTC\xc2\xa0\xef\xbf\xbc\xc2\xa0 #ETH #cryptocurrencies #Dogecoin #ZIL #USDT #BUSD\xc2\xa0\xef\xbf\xbc\xc2\xa0 #LTC #BCH #BNB\xc2\xa0\xef\xbf\xbc\xc2\xa0 \n\n@cctip_io airdrop 4 1UP 50'",0.4,2.2
b'Get free #crypto by joining the $DIXT airdrop on LATOKEN! \n\nComplete simple tasks and invite friends to get a share of 100K @DIXTFinance DIXT tokens! \xf0\x9f\x92\xb0\n\nStart earning: https://t.co/BsUYLwzkyO\n\n#cryptocurrency #Bitcoin #BTC #ETH https://t.co/zAE2w7BUiG',0.3,1.9
b'\xf0\x9f\x8e\x81\xf0\x9f\x8e\x89 GIVEAWAY \n 200$ #BNB + 100 $KEBAB \n\nParticipate:\n\xf0\x9f\x91\x89 #RT\n\xf0\x9f\x91\x89 Follow Us\n\xf0\x9f\x91\x89 #Tag 3 friends in a comment\n\n\xf0\x9f\x95\x92 4 winner will be selected on 24 january\n\n#crypto #btc #Eth #BinanceSmartChain #Airdrop #giveaway #bitcoin\n#Binance #Trustwallet #PancakeSwap',0.3,1.2
b'Which one will have the best short-term ride (next month) between these 3 ?\n\n#Cardano #Chainlink #Tezos #ADA #LINK #XTZ $ADA $XTZ #LINK #crypto #BTC $btc #altcoins #eth #cryptocurrency #trading',0.0,0.1
b'@NewLifeAI I know https://t.co/8PpWaXZGtO cares because #Grimes @Grimezsz has an account! She MUST ASCEND the throne of SCIENCE &amp; CREATE HER OWN FEMALE MAGNETICS RESEARCH GROUP funded with Donations from #BTC #ETH &amp; $TLOS (which #newlifeai runs on) @HANAtruly I know u can hear me',-0.1,0.3
"b'Punk 2890 bought for 605 ETH ($761,888.57 USD) by 0x24c5eb from 0x6611fe. https://t.co/p5IvIq3MnB #cryptopunks #ethereum https://t.co/xq8Cl2imKV'",0.2,0.4
b'#Eth $150 #Giveaway\n\n\xf0\x9f\x91\x87\n\xf0\x9f\x8e\x81 Follow me &amp; Trun  on notification \xf0\x9f\x94\x94\n\xf0\x9f\x8e\x81 Retweet this tweet\n\xf0\x9f\x8e\x81 Tag 2 friend\n\nEnd : When complete 3k+ Rt\n\nBest of luck \xf0\x9f\x98\x8d for everyone \xf0\x9f\x91\xa5\xf0\x9f\x91\xa5\xf0\x9f\x91\xa4',0.3,1.4
b'Who\xe2\x80\x99s ready for #Chainlink to pull a 2017 #Ethereum?\xf0\x9f\x92\xb0\xf0\x9f\x9a\x80\xf0\x9f\x9a\x80',0.0,0.0
b'@NewLifeAI I know https://t.co/8PpWaXZGtO cares because #Grimes @Grimezsz has an account! She MUST ASCEND the throne of SCIENCE &amp; CREATE HER OWN FEMALE MAGNETICS RESEARCH GROUP funded with Donations from #BTC #ETH &amp; $TLOS (which #newlifeai runs on) @HANAtruly I know u can hear me',-0.1,0.3
b'Get free #crypto by joining the $DIXT airdrop on LATOKEN! \n\nComplete simple tasks and invite friends to get a share of 100K @DIXTFinance DIXT tokens! \xf0\x9f\x92\xb0\n\nStart earning: https://t.co/BsUYLwzkyO\n\n#cryptocurrency #Bitcoin #BTC #ETH https://t.co/zAE2w7BUiG',0.3,1.9
b'#SAV3 update.\n\nUncensored replies and threads with line indicators are now live.\n\nMake a profile today at https://t.co/fhLfizLtKB\n\n#1stAmendment #Uncensored #SocialMedia #Snapchat #WeChat #DeleteFacebook #SignalDown #TwitterBan#Instagram #Facebook #Twitter #Signal #Ethereum #IPFS https://t.co/NYRV50aipx',0.0,0.5
b'\xf0\x9f\x93\x8a #Defi Market Cap:\n$41.08B (+9.1%)\n\n\xe2\x9a\xa1\xef\xb8\x8f #ETH Market Cap:\n$142.55B (+6.6%)\n\n\xe2\x86\x94\xef\xb8\x8f DEFI vs ETH Ratio:\n28.8%\n\n\xf0\x9f\x93\x88 Defi Trading Volume for 24h:\n$10.32B (-18%)\n\n\xf0\x9f\x92\xb0Total Value Locked (TVL):\n$24.05B (+9.3%)\n\n\xe2\x9c\x85Updates in 24h\n#DefiNews #SmartLiquidity https://t.co/QETBkFOyfc',0.1,0.9
"b""#Ethereum higher high was made, through which a higher low has to be constructed.\n\nLevels are still standing here. \n\nThe next impulse wave will blast $ETH through $2,000, so we'll see how fast that will happen. https://t.co/7CdC75c0g1""",0.0,1.0
"b""@binance @NIST @QRLedger Main website https://t.co/4GuSmHD0pH\n\nalso see https://t.co/a9nPnEji7w\n\nFor #ethereum or ERC-20 holders see https://t.co/H0J8NB56M4 as mentioned in the previous tweet, enQlave is a quantum secure wallet in development for $ETH and ERC-20's""",0.0,0.2
b'\xf0\x9f\x8e\x81\xf0\x9f\x8e\x89 GIVEAWAY \n 200$ #BNB + 100 $KEBAB \n\nParticipate:\n\xf0\x9f\x91\x89 #RT\n\xf0\x9f\x91\x89 Follow Us\n\xf0\x9f\x91\x89 #Tag 3 friends in a comment\n\n\xf0\x9f\x95\x92 4 winner will be selected on 24 january\n\n#crypto #btc #Eth #BinanceSmartChain #Airdrop #giveaway #bitcoin\n#Binance #Trustwallet #PancakeSwap',0.3,1.2
"b'@souljaboy Answer is @wanswap\n\n\xe2\x9a\xa1\xef\xb8\x8f Unlike the CEX, you have \xf0\x9f\x92\xaf control on your money and not necessary to make KYC\n\n\xe2\x9a\xa1\xef\xb8\x8f Unlike the other DEX, @wanswap is the fastest, cheapest and cross-chain (#BTC #ETH #WAN #EOS) AMM DEX\n\nTry yourself and understand what i mean https://t.co/4VqlKtxq5i https://t.co/iQY60Oo7Yk'",0.0,1.6
b'#Ethereum huge PUMP imminent!!! YOU NEED TO SEE THIS CHART! https://t.co/C4MSEPszU0',0.5,1.6
"b'I may be wrong, but I believe the coming #XRP FOMO will be epic. It will outperform both #ETH and Bitcoin. People will be beating themselves up at $3-$5-$7-$13. Otherwise, making money would be dead easy. Everybody buying everything but XRP. This says a lot.'",0.1,2.8
b'-\nLast day to join our 50$ #Giveaway\xe2\x8f\xb0\n\nTake part here \xf0\x9f\x91\x89 https://t.co/R8aO9xLwtZ\n\n#Ad #cryptocurrency #Giveaway #Airdrop #Bitcoin\n #BTC #Crypto #money #ethereum #ETH @cctip_io draw 0.00001 ETH 85 @coinkit_ mon 5 10 BTC',0.0,0.4
b'Did you know;\n\nThat @FirdaosOfficial partners @emaardubai (#RealEstate) properties donated $27 million to Social Solidarity Fund to fight #COVID19 \xf0\x9f\x92\xaa\n https://t.co/tFhCjN97hn\n\n#fdo $fdo #zpae #defi #cryptocurrencies #Crypto #btc #eth #propertyforsale #propertyinvestment https://t.co/9c1PLgN8sQ',0.0,0.2
"b'Punk 2890 bought for 605 ETH ($761,888.57 USD) by 0x24c5eb from 0x6611fe. https://t.co/p5IvIq3MnB #cryptopunks #ethereum https://t.co/xq8Cl2imKV'",0.2,0.4
b'BitCoinSV @channelBSV live with @justicemate\n\n#bitcoin #btc #eth #fintech https://t.co/UkgWse3UoQ',0.0,0.1
b'#BTC dominance: 63.8% (-0.6%)\n\n#ETH dominance: 15.2% (+0.4%)\n\n#ALTS dominance: 21% (+0.2%)\n\n\xe2\x9c\x85Updates in 24h\n#SCN1 #SmartLiquidity https://t.co/taYIqUykjK',0.1,0.6
"b'Quote from little less than two months ago.\nDid you buy $RAMP yet? MC sitting at only $26MM and price in discovery mode. This will be huge.\n\n#DYOR , you can find all the info you need easily.\n\n$BTC $ETH #ETH #Uniswap #BTC https://t.co/PiYI9duG9P'",0.0,2.0
b'Did you know;\n\nThat @FirdaosOfficial partners @emaardubai (#RealEstate) properties donated $27 million to Social Solidarity Fund to fight #COVID19 \xf0\x9f\x92\xaa\n https://t.co/tFhCjN97hn\n\n#fdo $fdo #zpae #defi #cryptocurrencies #Crypto #btc #eth #propertyforsale #propertyinvestment https://t.co/9c1PLgN8sQ',0.0,0.2
"b'Check out my Gig, where I will provide Crypto Signals and Portfolio Management, starting from 10$! \n\n5+ signals per week!\n\nhttps://t.co/kEMmhqE9xv\n\n#BTC\xc2\xa0\xef\xbf\xbc\xc2\xa0 #ETH #cryptocurrencies #Dogecoin #ZIL #USDT #BUSD\xc2\xa0\xef\xbf\xbc\xc2\xa0 #LTC #BCH #BNB\xc2\xa0\xef\xbf\xbc\xc2\xa0 \n\n@cctip_io airdrop 4 1UP 50'",0.4,2.2
b'I know I\xe2\x80\x99m gonna eat a big turdburger for stating this but enterprise is leaving #Ethereum $ETH to build on @FantomFDN .  $FTM is so absurdly undervalued lmao.',-0.7,1.4
"b'$ETH $ETHUSD #Ethereum  $BTC \n\nSo this is the plan \nWe already flipped previous resistance in to support and tested it, I would really like to see a weekly close above 1350, it would make everything so simple, but i will accept a close above 1267 for now. All targets hit btw\xf0\x9f\xa4\x91\xf0\x9f\xa4\x91 https://t.co/6dC5wjfawF'",0.2,0.8
b'$ETH.X $ETHE #Premium Bulls! Connecting #Metamask to your own #ETH #node on #AVADO https://t.co/XPbYNiwyD1 via @YouTube',0.1,0.4
"b""The team at BaseProtocol is awesome, and I'm sure the cryptocurrency will be famous. You will make good cash on this one, \n$BASE #DeFi #Uniswap #Chainlink #Ethereum #Crypto #Rebase #YieldFarming $SUSHI $DDIM #AMPL $AMPL""",0.7,1.4
b'Me calculating the profit made from crypto every hour... #Crypto #cryptocurrency #bitcoin #ltc #btc #Litecoin #Ethereum #money #qtum #xrp #Cardano #monero #Chainlink #rsr #Polkadot https://t.co/FMdPRb51ut',0.0,0.3
b'Hey folks. \n\n$100 #giveaway when this tweet hits 5000 retweets.\n\n1. #Like &amp; #Retweet.\n2. Must be #following @LTC_Laszlo \n3. Comment with ETH address. \n\n#Crypto\n#Ethereum \n$ETH https://t.co/KQD5aDQRyq',0.0,0.4
"b""\xf0\x9f\xa7\xa9@klever_io introduced Weekly Newsletter - Jan 22.\n\n\xf0\x9f\xa7\xa9Project reached 100k followers on twitter, organised giveaway, highlighted how to secure crypto in #Klever, #DigiByte's role in #Klever while #ETH hit new #ATH.\n\n\xe2\x9e\xa1\xef\xb8\x8fINFO\nhttps://t.co/s8mWCaVBJJ\n#N1L #NewsLead #SmartLiquidity""",0.2,0.7
"b'Well if you think #BTC and #ETH have had a good year than you where and probably still are sleeping on what #Zilliqa has been doing, $Zil is only just getting started too , don\xe2\x80\x99t miss out on the best investment of 2021! https://t.co/29DImFvtPZ'",0.4,0.8
b'Buy BTCSHT\n\n1 Eth | $1232 | 100 BTCSHT\n\nTo purchase BTCSHT\n\nSend ETH to : 0x17A70a341a9cc657bCA097fAb92BBAd7724C3383\n\n1 ETH = 100 BTCSHT\n\nRetweet\nFollow\nTag 5 others to win Bounty reward\nComment waller address\n\n#ico #airdrops #eth https://t.co/2DZxVC9kb5',0.1,1.0
"b'Hey Kiters, today prices \n#cryptocurrency #bitcoin #crypto #blockchain #btc #forex #money #ethereum #bitcoinmining #trading #investment #forextrader #entrepreneur #business #bitcoins #cryptotrading #bitcoinnews https://t.co/0Ce8Ca4REe'",-0.2,0.2
"b'Congratulations @alisyacryptosky, you are the 12th winner and will get token pack at the end of our presale! To celebrate the launch of 2021coin we are giving away 20 prizes worth $21k in #2021coin. To enter 1. Follow 2. Retweet 3. Comment #WAVES, #ETH, or #TRON address.'",0.1,1.1
b'#Ethereum huge PUMP imminent!!! YOU NEED TO SEE THIS CHART! https://t.co/C4MSEPszU0',0.5,1.6
b'\xf0\x9f\x8e\x81\xf0\x9f\x8e\x89 GIVEAWAY \n 200$ #BNB + 100 $KEBAB \n\nParticipate:\n\xf0\x9f\x91\x89 #RT\n\xf0\x9f\x91\x89 Follow Us\n\xf0\x9f\x91\x89 #Tag 3 friends in a comment\n\n\xf0\x9f\x95\x92 4 winner will be selected on 24 january\n\n#crypto #btc #Eth #BinanceSmartChain #Airdrop #giveaway #bitcoin\n#Binance #Trustwallet #PancakeSwap',0.3,1.2
"b'$10,000 GIVEAWAY! $XVS \xf0\x9f\xa5\xb3\n\n\xe2\x9c\x85Visit https://t.co/oLTDVx9l8S \n\xe2\x9c\x85Quote this Post &amp; Share your Thoughts on $XVS\n\xe2\x9c\x85Add #NeoBenk #XVS $XVS $NBN #DeFi #BTC #ETH \n\nMust follow @NeoBenkPS &amp; @NeoBenkHQ &amp; @NeoBenkForGood +Tag 9 friends! to qualify. Ends 01/30. T&amp;Cs\xf0\x9f\x91\x87#GiveawayAlert #Giveaway'",0.0,0.8
b'The constant development and updates from $GVT wont go unnoticed forever\xf0\x9f\x91\x80 @genesis_vision\n\n\xe2\x80\xa2 $GVT #GVT 4.4 million total supply\n\n\xe2\x80\xa2 $12 mill market cap \n\n\xe2\x80\xa2 $Defi integration 31 march (or earlier)\n\n\xe2\x80\xa2 DeFi is an exit from Wall Street.\n\n#AltSeason #Bitcoin\xc2\xa0 #BTC\xc2\xa0#bnb\xc2\xa0#ETH https://t.co/nKifTVrwzc',0.1,0.9
b'Which one will have the best short-term ride (next month) between these 3 ?\n\n#Cardano #Chainlink #Tezos #ADA #LINK #XTZ $ADA $XTZ #LINK #crypto #BTC $btc #altcoins #eth #cryptocurrency #trading',0.0,0.1
b'Check my latest blog post about @terra_virtua and learn how it raises the #NFT experience to the next level.\nhttps://t.co/FTq4NfXuOV\n\n#Ethereum #cryptoart $TVK https://t.co/vcOyTjmbbs',0.1,0.6
b'Get free #crypto by joining the $DIXT airdrop on LATOKEN! \n\nComplete simple tasks and invite friends to get a share of 100K @DIXTFinance DIXT tokens! \xf0\x9f\x92\xb0\n\nStart earning: https://t.co/BsUYLwzkyO\n\n#cryptocurrency #Bitcoin #BTC #ETH https://t.co/zAE2w7BUiG',0.3,1.9
b'$ETH $ETHE #Premium Bulls! Connecting #Metamask to your own #ETH #node on #AVADO https://t.co/4NZFSP8EmA  $ETH $ETHE https://t.co/kXSgA0xNVg',0.1,0.2
"b'$ETH $ETHUSD #Ethereum  $BTC \n\nSo this is the plan \nWe already flipped previous resistance in to support and tested it, I would really like to see a weekly close above 1350, it would make everything so simple, but i will accept a close above 1267 for now. All targets hit btw\xf0\x9f\xa4\x91\xf0\x9f\xa4\x91 https://t.co/6dC5wjfawF'",0.2,0.8
b'5 Resources You Need to Know When Getting into Cryptocurrency\n\nhttps://t.co/4FRbgwKfMO\n\n#qnt #btc #eth #xrp #link #ada #matic #xlm #bnb #eos #ltc #zec #wtc #tomo #enj #ark #usdt #ltc  #steem #dash #waves #iota #trx #xlm',0.0,0.5
b'Humor...\n\n#cryptocurrency #bitcoin #crypto #blockchain #forex #money #ethereum #btc #investing #trading #entrepreneur #investment #binaryoptions #bitcoinmining #forextrader #wallstreet #business #investor #success #litecoin #bitcoins https://t.co/bl2TGf87It',0.3,1.0
"b'anyone have a favorite open source ""linear vesting release"" smart contract? e.g releasing token per block vs manual sending / events #ethereum #solidity #DeFi'",0.0,0.0
b'5 Celebrities Who Made Money from Cryptocurrency\n\nhttps://t.co/SH5fFhXtce\n\n#qnt #btc #eth #xrp #link #ada #matic #xlm #bnb #eos #ltc #zec #wtc #tomo #enj #ark #usdt #ltc  #steem #dash #waves #iota #trx #xlm',0.1,0.4
b'5 Ways to Keep Your Cryptocurrency Safe\n\nhttps://t.co/eSaPTVyCpG\n\n#qnt #btc #eth #xrp #link #ada #matic #xlm #bnb #eos #ltc #zec #wtc #tomo #enj #ark #usdt #ltc  #steem #dash #waves #iota #trx #xlm',0.4,1.2
"b'\xf0\x9f\xa5\x82Decentralized non-custodial protocol, @AuctusProject $AUC is first on-chain options protocol to partner with @BinanceX.\n\n\xf0\x9f\xa5\x82Traders are allowed low-cost alternative to trade favorite options outside of #Ethereum.\n\n\xe2\x9e\xa1\xef\xb8\x8fINFO\nhttps://t.co/SbLEJljfOz\n#Defi_Eagle #Defi #SmartLiquidity'",0.3,1.1
"b'Punk 6531 bought for 5.55 ETH ($6,942.55 USD) by 0xf2565f from 0x95318b. https://t.co/WKcYCYYSBe #cryptopunks #ethereum https://t.co/euLgdIEilv'",0.2,0.4
b'How do I withdraw money from Bitcoin to my mobile?\n\nhttps://t.co/4nbBDuwSOq\n#qnt #btc #eth #xrp #link #ada #matic #xlm #bnb #eos #ltc #zec #wtc #tomo #enj #ark #usdt #ltc #steem #dash #waves #iota #trx #xlm',0.0,0.0
"b'\xf0\x9f\x94\x91@keep_project released guide to accessing #KEEP, providing liquidity &amp; staking with a provider or own.\n\n\xf0\x9f\x94\x91#Keep is the network behind #tBTC, the only truly decentralized solution for wrapped bitcoin on #Ethereum.\n\n\xe2\x9e\xa1\xef\xb8\x8fINFO\nhttps://t.co/yQE7VLaHhe\n#Defi_Eagle #Defi #SmartLiquidity'",0.1,0.3
"b'$eXRD, the ANNOINTED ONE is here! The Radix token will be available to trade @bitfinex TODAY at 12:00 pm UTC. \n@radixdlt @RadixEcosystem \n\nLiquidity pool rewards up to 6X @UniswapProtocol \nGet your RADIX and stay safe guys \xf0\x9f\xa4\x99\xf0\x9f\xa4\x99\xf0\x9f\xa4\x99\n #radixiscoming #flexathon\n\n#BTC #ETH #DOT #LINK https://t.co/BRHw1ZmSxN'",0.3,1.7
"b'GIVE AWAY FOR 2021, I have remaining $1,000.00 Plus USDT-ERC20 to my old ETH wallet. 3 winners will receive $333 usdt.\n\nTO ENTER:\n\xe2\x9c\x85 follow me\n\xe2\x9c\x85 Retweet &amp; like\n\xe2\x9c\x85 Tag 3 friends\n\nWinners after 72Hours\n\n#Bitcoin\n#Ethereum\n#Cryptocurrency\n#Giveaway\n#airdrop\n\n@coinkit_ com 5 40 dvt'",0.0,1.2
b'\xf0\x9f\x8e\x81\xf0\x9f\x8e\x89 GIVEAWAY \n 200$ #BNB + 100 $KEBAB \n\nParticipate:\n\xf0\x9f\x91\x89 #RT\n\xf0\x9f\x91\x89 Follow Us\n\xf0\x9f\x91\x89 #Tag 3 friends in a comment\n\n\xf0\x9f\x95\x92 4 winner will be selected on 24 january\n\n#crypto #btc #Eth #BinanceSmartChain #Airdrop #giveaway #bitcoin\n#Binance #Trustwallet #PancakeSwap',0.3,1.2
b'5 Ways to Buy Ethereum\n\nhttps://t.co/is8BLBVxkw\n\n#qnt #btc #eth #xrp #link #ada #matic #xlm #bnb #eos #ltc #zec #wtc #tomo #enj #ark #usdt #ltc  #steem #dash #waves #iota #trx #xlm',0.2,0.8
"b'@binance I will buy #BNB ,#Eth, set up my business. Then focus on my studies.'",0.0,0.2
"b'First 10 Buyers Get 100% BONUS + Additional Stuffs\n\n0.02 ETH = 20,000,000 $SDF\n0.05 ETH = 100,000,000 $SDF\n0.08 ETH = 200,000,000 $SDF\n\nTO BUY,\nSEND ETHER : 0xA71Be973D55AB28C1F62d75076e5EC1868a61F7A\n\nRETWEET\nFOLLOW\nCOMMENT ETH\n\n#ICO #Airdrops #ETH https://t.co/a8LNAX7Qqr'",0.2,1.2
"b'In few months, only few coins will survive.\n\n90% of total Market Cap will be shared between only $BTC and $ETH\n\nShitcoins will be REKT because of #Bitcoin and #Ethereum price skyrocketing.\n\nStop looking at your portfolio vs USD, it will become worthless.\n\n#BTC = Gold\n#ETH = OIL'",-0.3,2.0
b'-\nLast day to join our 50$ #Giveaway\xe2\x8f\xb0\n\nTake part here \xf0\x9f\x91\x89 https://t.co/R8aO9xLwtZ\n\n#Ad #cryptocurrency #Giveaway #Airdrop #Bitcoin\n #BTC #Crypto #money #ethereum #ETH @cctip_io draw 0.00001 ETH 85 @coinkit_ mon 5 10 BTC',0.0,0.4
"b""Thoughts on $ETH #ETH! See Catat4f1sh's idea on TradingView: https://t.co/emtjEPptfG""",0.0,0.1
"b'What makes #NFT Trading on @WAX_io so amazing?\n- Instant transactions\n- No transaction fees\n- Author royalties\n- Verified art, trading cards and gaming NFTs\n- Trading volume powers #ETH #DeFi bridge\n- Very small cost of minting a full collection\n@pranksyNFT @SergueiV @DCLBlogger'",0.6,1.3
b'\xf0\x9f\x8e\x89Join us to Celebrate the New Year and CarrotSwap Governance Token $CARROT the #Ethereum mainnet!\n\n \xf0\x9f\x91\x89Get 249.86 CARROT\xf0\x9f\xa5\x95\n\n\xf0\x9f\x93\x96Step-by-step guide:\n1. Talk to the Telegram bot: https://t.co/MYAZwXgqs1\n2. Do some social tasks\n\n#Airdrop #Staking #YieldFarming $CARROT https://t.co/gAUdq30MoP',0.0,1.0
b'$ETH $ETHE #Premium Bulls! Connecting #Metamask to your own #ETH #node on #AVADO https://t.co/4NZFSP8EmA  $ETH $ETHE https://t.co/aQawX6gI45',0.1,0.2
b'An important lesson if you want to succeed in the space.\n\n#Bitcoin #Ethereum #Cryptocurrency #Altcoins https://t.co/PMND1QHbWR',0.3,0.7
"b""What's the best oracle coin to invest in 2021?\n\n\xe2\x80\xbc\xef\xb8\x8fGRAND FINAL\xe2\x80\xbc\xef\xb8\x8f\n\n$LINK $BRG $OCTO $XNS $REP $TRB $ORAI $OCT $BAND $API3 $IDNA $DIA $KYL $CTK $BASE $NEST #Crypto #Bitcoin\n#Ethereum #BTC #ETH #xrp #VeChain #IOTA #Cardano #invest\n#investing""",0.0,0.1
"b'Nice write up of Nash as the No.1 #Ethereum wallet! Security policies powered by multi-party computation really set #Nash apart, giving hardware-level safety at no cost. \n\nhttps://t.co/1xzjNSrZVF\n\n$NEX $ETH #TrustYourselves #crypto #blockchain'",0.4,1.8
b'Gas used in currently pending transactions:\n\n\xf0\x9f\x9a\x80 15 seconds &gt;&gt;&gt;&gt; 82 Gwei\n\xf0\x9f\x9a\x97 1 minute  &gt;&gt;&gt;&gt;&gt; 78 Gwei\n\xf0\x9f\x90\x8c 3 minutes &gt;&gt;&gt;&gt;&gt; 62 Gwei\n\xf0\x9f\xa6\xa5 &gt;10 minutes &gt;&gt;&gt; 50 Gwei\n\n#Ethereum #ETH #GasPrice',0.0,0.5
b'#Ethereum Network Status\n\nLargest Transaction 24h (USD): 629.5M (+6.6%)\n\nAverage Tx Fee (USD): 8.34 (-32.2%)\n\nMedian Tx Fee (USD): 4.13 (-28.1%)\n\nMempool Txs: 91718 (+1803)\n\nBlockchain size: 199.6B (+0.1%)\n\nInflation 24h (ETH): 13.6k (+0.2%)\n\n#ERC20News #SmartLiquidity https://t.co/KdC9mZz49m',0.1,1.2
